pruid,prname,prnameFR,date,update,numconf,numprob,numdeaths,numtotal,numtested,numtests,numrecover,percentrecover,ratetested,ratetests,numtoday,percentoday,ratetotal,ratedeaths,numdeathstoday,percentdeath,numtestedtoday,numteststoday,numrecoveredtoday,percentactive,numactive,rateactive,numtotal_last14,ratetotal_last14,numdeaths_last14,ratedeaths_last14,numtotal_last7,ratetotal_last7,numdeaths_last7,ratedeaths_last7,avgtotal_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
46,Manitoba,Manitoba,10-11-2020,,8878,0,114,8878,283729,,3374,38.00,205711,,383,4.51,643.68,8.27,5,1.28,1956,,140,60.71,5390,390.79,4346,315.10,56,4.06,2501,181.33,29,2.10,357,25.90,4,0.30
35,Ontario,Ontario,10-11-2020,,86783,0,3295,86783,5262213,,73417,84.60,357147,,1388,1.63,589.00,22.36,15,3.80,28173,,781,11.60,10071,68.35,14732,99.99,157,1.07,8078,54.83,94,0.64,1154,7.83,13,0.09
24,Quebec,Québec,10-11-2020,,117151,0,6493,117151,1984712,,99721,85.12,231465,,1162,1.00,1366.26,75.72,38,5.54,10093,,981,9.34,10937,127.55,15266,178.04,321,3.74,8262,96.35,176,2.05,1180,13.76,25,0.29
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10-11-2020,,297,0,4,297,55259,,286,96.30,105839,,0,0.00,56.89,0.77,0,1.35,294,,0,2.36,7,1.34,6,1.15,0,0.00,6,1.15,0,0.00,1,0.16,0,0.00
13,New Brunswick,Nouveau-Brunswick,10-11-2020,,355,0,6,355,87899,,332,93.52,112478,,0,0.00,45.43,0.77,0,1.69,391,,4,4.79,17,2.18,21,2.69,0,0.00,11,1.41,0,0.00,2,0.20,0,0.00
12,Nova Scotia,Nouvelle-Écosse,10-11-2020,,1132,0,65,1132,119525,,1049,92.67,122045,,3,0.27,115.59,6.64,0,5.74,698,,1,1.59,18,1.84,30,3.06,0,0.00,18,1.84,0,0.00,3,0.26,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,10-11-2020,,67,0,0,67,51320,,64,95.52,321504,,1,1.52,41.97,0.00,0,0.00,405,,0,4.48,3,1.88,3,1.88,0,0.00,3,1.88,0,0.00,0,0.27,0,0.00
60,Yukon,Yukon,10-11-2020,,23,0,1,23,4211,,22,95.65,100138,,0,0.00,54.69,2.38,0,4.35,14,,1,0.00,0,0.00,1,2.38,1,2.38,0,0.00,0,0.00,0,0.00,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,10-11-2020,,10,0,0,10,5739,,10,100.00,127079,,0,0.00,22.14,0.00,0,0.00,83,,0,0.00,0,0.00,1,2.21,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
62,Nunavut,Nunavut,10-11-2020,,2,0,0,2,3172,,0,0.00,80604,,0,0.00,5.08,0.00,0,0.00,0,,0,100.00,2,5.08,2,5.08,0,0.00,2,5.08,0,0.00,0,0.73,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,10-11-2020,,13,0,0,13,76,,13,100.00,,,0,0.00,,,0,0.00,0,,0,0.00,0,,0,,0,,0,,0,,0,,0,
1,Canada,Canada,10-11-2020,,273037,0,10667,273037,10044798,,221279,81.04,264300,,4302,1.60,718.42,28.07,68,3.91,58729,,2879,15.05,41091,108.12,50150,131.96,631,1.66,28102,73.94,353,0.93,4015,10.56,50,0.13
59,British Columbia,Colombie-Britannique,11-11-2020,,19774,0,284,19774,672828,,13704,69.30,130704,,535,2.78,384.13,5.52,0,1.44,5391,,0,29.26,5786,112.40,5899,114.59,23,0.45,3639,70.69,11,0.21,520,10.10,2,0.03
48,Alberta,Alberta,11-11-2020,,35545,0,383,35545,1295038,,26407,74.29,292871,,672,1.93,803.84,8.66,7,1.08,0,,0,24.63,8755,197.99,8980,203.08,70,1.58,5098,115.29,40,0.90,728,16.47,6,0.13
47,Saskatchewan,Saskatchewan,11-11-2020,,4326,0,29,4326,225311,,2934,67.82,191155,,112,2.66,367.02,2.46,0,0.67,843,,54,31.51,1363,115.64,1418,120.30,4,0.34,918,77.88,4,0.34,131,11.13,1,0.05
46,Manitoba,Manitoba,11-11-2020,,9308,0,123,9308,283729,,3509,37.70,205711,,430,4.84,674.85,8.92,9,1.32,0,,135,60.98,5676,411.52,4607,334.02,62,4.50,2557,185.39,36,2.61,365,26.48,5,0.37
35,Ontario,Ontario,11-11-2020,,88209,0,3310,88209,5297719,,74303,84.24,359557,,1426,1.64,598.68,22.47,15,3.75,35506,,886,12.01,10596,71.92,15324,104.00,167,1.13,8517,57.81,93,0.63,1217,8.26,13,0.09
24,Quebec,Québec,11-11-2020,,118529,0,6515,118529,1993511,,100564,84.84,232491,,1378,1.18,1382.33,75.98,22,5.50,8799,,843,9.66,11450,133.53,15715,183.27,326,3.80,8611,100.42,165,1.92,1230,14.35,24,0.27
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,11-11-2020,,298,0,4,298,55528,,287,96.31,106354,,1,0.34,57.08,0.77,0,1.34,269,,1,2.35,7,1.34,7,1.34,0,0.00,6,1.15,0,0.00,1,0.16,0,0.00
13,New Brunswick,Nouveau-Brunswick,11-11-2020,,355,0,6,355,88173,,333,93.80,112829,,0,0.00,45.43,0.77,0,1.69,274,,1,4.51,16,2.05,18,2.30,0,0.00,8,1.02,0,0.00,1,0.15,0,0.00
12,Nova Scotia,Nouvelle-Écosse,11-11-2020,,1134,0,65,1134,120346,,1049,92.50,122883,,2,0.18,115.79,6.64,0,5.73,821,,0,1.76,20,2.04,32,3.27,0,0.00,16,1.63,0,0.00,2,0.23,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,11-11-2020,,68,0,0,68,51607,,64,94.12,323301,,1,1.49,42.60,0.00,0,0.00,287,,0,5.88,4,2.51,4,2.51,0,0.00,4,2.51,0,0.00,1,0.36,0,0.00
60,Yukon,Yukon,11-11-2020,,23,0,1,23,4211,,22,95.65,100138,,0,0.00,54.69,2.38,0,4.35,0,,0,0.00,0,0.00,1,2.38,1,2.38,0,0.00,0,0.00,0,0.00,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,11-11-2020,,11,0,0,11,5739,,10,90.91,127079,,1,10.00,24.36,0.00,0,0.00,0,,0,9.09,1,2.21,2,4.43,0,0.00,1,2.21,0,0.00,0,0.32,0,0.00
62,Nunavut,Nunavut,11-11-2020,,3,0,0,3,3221,,0,0.00,81849,,1,50.00,7.62,0.00,0,0.00,49,,0,100.00,3,7.62,3,7.62,0,0.00,3,7.62,0,0.00,0,1.09,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,11-11-2020,,13,0,0,13,76,,13,100.00,,,0,0.00,,,0,0.00,0,,0,0.00,0,,0,,0,,0,,0,,0,,0,
1,Canada,Canada,11-11-2020,,277596,0,10720,277596,10097037,,223199,80.40,265675,,4559,1.67,730.42,28.21,53,3.86,52239,,1920,15.73,43677,114.92,52010,136.85,653,1.72,29378,77.30,349,0.92,4197,11.04,50,0.13
59,British Columbia,Colombie-Britannique,12-11-2020,,20368,0,288,20368,672828,,14089,69.17,130704,,594,3.00,395.67,5.59,4,1.41,0,,385,29.41,5991,116.38,6259,121.59,26,0.51,3808,73.97,15,0.29,544,10.57,2,0.04
48,Alberta,Alberta,12-11-2020,,36405,0,393,36405,1295038,,27707,76.11,292871,,860,2.42,823.29,8.89,10,1.08,0,,1300,22.81,8305,187.82,9363,211.74,75,1.70,5156,116.60,50,1.13,737,16.66,7,0.16
47,Saskatchewan,Saskatchewan,12-11-2020,,4437,0,29,4437,226679,,2949,66.46,192316,,111,2.57,376.44,2.46,0,0.65,1368,,15,32.88,1459,123.78,1447,122.76,4,0.34,901,76.44,4,0.34,129,10.92,1,0.05
46,Manitoba,Manitoba,12-11-2020,,9782,0,132,9782,293101,,3620,37.01,212506,,474,5.09,709.22,9.57,9,1.35,9372,,111,61.64,6030,437.19,4888,354.39,70,5.08,2605,188.87,41,2.97,372,26.98,6,0.42
35,Ontario,Ontario,12-11-2020,,89784,0,3328,89784,5335985,,75220,83.78,362154,,1575,1.79,609.37,22.59,18,3.71,38266,,917,12.51,11236,76.26,15965,108.35,175,1.19,9094,61.72,98,0.67,1299,8.82,14,0.10
24,Quebec,Québec,12-11-2020,,119894,0,6557,119894,2004485,,101407,84.58,233771,,1365,1.15,1398.25,76.47,42,5.47,10974,,843,9.95,11930,139.13,16050,187.18,343,4.00,8838,103.07,179,2.09,1263,14.72,26,0.30
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12-11-2020,,298,0,4,298,55936,,287,96.31,107136,,0,0.00,57.08,0.77,0,1.34,408,,0,2.35,7,1.34,7,1.34,0,0.00,4,0.77,0,0.00,1,0.11,0,0.00
13,New Brunswick,Nouveau-Brunswick,12-11-2020,,356,0,6,356,88553,,337,94.66,113315,,1,0.28,45.55,0.77,0,1.69,380,,4,3.65,13,1.66,15,1.92,0,0.00,7,0.90,0,0.00,1,0.13,0,0.00
12,Nova Scotia,Nouvelle-Écosse,12-11-2020,,1134,0,65,1134,121009,,1050,92.59,123560,,0,0.00,115.79,6.64,0,5.73,663,,1,1.68,19,1.94,32,3.27,0,0.00,15,1.53,0,0.00,2,0.22,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,12-11-2020,,68,0,0,68,51834,,64,94.12,324724,,0,0.00,42.60,0.00,0,0.00,227,,0,5.88,4,2.51,4,2.51,0,0.00,4,2.51,0,0.00,1,0.36,0,0.00
60,Yukon,Yukon,12-11-2020,,24,0,1,24,4235,,22,91.67,100709,,1,4.35,57.07,2.38,0,4.17,24,,0,4.17,1,2.38,1,2.38,1,2.38,1,2.38,0,0.00,0,0.34,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,12-11-2020,,11,0,0,11,5772,,10,90.91,127809,,0,0.00,24.36,0.00,0,0.00,33,,0,9.09,1,2.21,1,2.21,0,0.00,1,2.21,0,0.00,0,0.32,0,0.00
62,Nunavut,Nunavut,12-11-2020,,3,0,0,3,3271,,0,0.00,83119,,0,0.00,7.62,0.00,0,0.00,50,,0,100.00,3,7.62,3,7.62,0,0.00,3,7.62,0,0.00,0,1.09,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,12-11-2020,,13,0,0,13,76,,13,100.00,,,0,0.00,,,0,0.00,0,,0,0.00,0,,0,,0,,0,,0,,0,,0,
1,Canada,Canada,12-11-2020,,282577,0,10803,282577,10158802,,226775,80.25,267300,,4981,1.79,743.52,28.43,83,3.82,61765,,3576,15.92,44999,118.40,54035,142.18,694,1.83,30437,80.09,387,1.02,4348,11.44,55,0.15
59,British Columbia,Colombie-Britannique,13-11-2020,,20985,0,290,20985,685140,,14901,71.01,133096,,617,3.03,407.66,5.63,2,1.38,12312,,812,27.61,5794,112.55,6604,128.29,27,0.52,3836,74.52,15,0.29,548,10.65,2,0.04
48,Alberta,Alberta,13-11-2020,,37312,0,398,37312,1295038,,28321,75.90,292871,,907,2.49,843.80,9.00,5,1.07,0,,614,23.03,8593,194.33,9648,218.19,75,1.70,5454,123.34,46,1.04,779,17.62,7,0.15
47,Saskatchewan,Saskatchewan,13-11-2020,,4513,0,29,4513,227752,,3057,67.74,193226,,76,1.71,382.89,2.46,0,0.64,1073,,108,31.62,1427,121.07,1447,122.76,4,0.34,890,75.51,4,0.34,127,10.79,1,0.05
46,Manitoba,Manitoba,13-11-2020,,10216,0,137,10216,296624,,3772,36.92,215060,,434,4.44,740.69,9.93,5,1.34,3523,,152,61.74,6307,457.27,4842,351.06,72,5.22,2797,202.79,41,2.97,400,28.97,6,0.42
35,Ontario,Ontario,13-11-2020,,91180,0,3347,91180,5375169,,76238,83.61,364814,,1396,1.55,618.84,22.72,19,3.67,39184,,1018,12.72,11595,78.70,16465,111.75,185,1.26,9487,64.39,103,0.70,1355,9.20,15,0.10
24,Quebec,Québec,13-11-2020,,121195,0,6586,121195,2015998,,102569,84.63,235114,,1301,1.09,1413.42,76.81,29,5.43,11513,,1162,9.93,12040,140.42,16243,189.43,355,4.14,9006,105.03,183,2.13,1287,15.00,26,0.30
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,13-11-2020,,299,0,4,299,56273,,289,96.66,107781,,1,0.34,57.27,0.77,0,1.34,337,,2,2.01,6,1.15,8,1.53,0,0.00,5,0.96,0,0.00,1,0.14,0,0.00
13,New Brunswick,Nouveau-Brunswick,13-11-2020,,358,0,6,358,88920,,338,94.41,113785,,2,0.56,45.81,0.77,0,1.68,367,,1,3.91,14,1.79,16,2.05,0,0.00,8,1.02,0,0.00,1,0.15,0,0.00
12,Nova Scotia,Nouvelle-Écosse,13-11-2020,,1136,0,65,1136,122003,,1052,92.61,124575,,2,0.18,116.00,6.64,0,5.72,994,,2,1.67,19,1.94,32,3.27,0,0.00,15,1.53,0,0.00,2,0.22,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,13-11-2020,,68,0,0,68,52224,,64,94.12,327167,,0,0.00,42.60,0.00,0,0.00,390,,0,5.88,4,2.51,4,2.51,0,0.00,2,1.25,0,0.00,0,0.18,0,0.00
60,Yukon,Yukon,13-11-2020,,24,0,1,24,4267,,22,91.67,101470,,0,0.00,57.07,2.38,0,4.17,32,,0,4.17,1,2.38,1,2.38,0,0.00,1,2.38,0,0.00,0,0.34,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,13-11-2020,,15,0,0,15,5792,,10,66.67,128252,,4,36.36,33.21,0.00,0,0.00,20,,0,33.33,5,11.07,5,11.07,0,0.00,5,11.07,0,0.00,1,1.58,0,0.00
62,Nunavut,Nunavut,13-11-2020,,4,0,0,4,3271,,0,0.00,83119,,1,33.33,10.16,0.00,0,0.00,0,,0,100.00,4,10.16,4,10.16,0,0.00,3,7.62,0,0.00,0,1.09,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,13-11-2020,,13,0,0,13,76,,13,100.00,,,0,0.00,,,0,0.00,0,,0,0.00,0,,0,,0,,0,,0,,0,,0,
1,Canada,Canada,13-11-2020,,287318,0,10863,287318,10228547,,230646,80.28,269135,,4741,1.68,756.00,28.58,60,3.78,69745,,3871,15.94,45809,120.53,55319,145.56,718,1.89,31509,82.91,392,1.03,4501,11.84,56,0.15
59,British Columbia,Colombie-Britannique,14-11-2020,,21639,0,290,21639,690920,,14901,68.86,134219,,654,3.12,420.36,5.63,0,1.34,5780,,0,29.80,6448,125.26,6906,134.16,27,0.52,3923,76.21,14,0.27,560,10.89,2,0.04
48,Alberta,Alberta,14-11-2020,,38338,0,401,38338,1295038,,28321,73.87,292871,,1026,2.75,867.01,9.07,3,1.05,0,,0,25.08,9616,217.46,10093,228.25,78,1.76,5561,125.76,44,1.00,794,17.97,6,0.14
47,Saskatchewan,Saskatchewan,14-11-2020,,4820,0,29,4820,230068,,3100,64.32,195191,,307,6.80,408.93,2.46,0,0.60,2316,,43,35.08,1691,143.47,1676,142.19,4,0.34,1082,91.80,2,0.17,155,13.11,0,0.02
46,Manitoba,Manitoba,14-11-2020,,10453,0,152,10453,296624,,3891,37.22,215060,,237,2.32,757.87,11.02,15,1.45,0,,119,61.32,6410,464.74,4730,342.94,85,6.16,2764,200.40,49,3.55,395,28.63,7,0.51
35,Ontario,Ontario,14-11-2020,,92761,0,3367,92761,5418540,,77241,83.27,367757,,1581,1.73,629.57,22.85,20,3.63,43371,,1003,13.10,12153,82.48,17031,115.59,196,1.33,9936,67.44,112,0.76,1419,9.63,16,0.11
24,Quebec,Québec,14-11-2020,,122643,0,6611,122643,2027490,,103668,84.53,236454,,1448,1.19,1430.31,77.10,25,5.39,11492,,1099,10.08,12364,144.19,16627,193.91,365,4.26,9220,107.53,180,2.10,1317,15.36,26,0.30
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,14-11-2020,,301,0,4,301,56535,,289,96.01,108283,,2,0.67,57.65,0.77,0,1.33,262,,0,2.66,8,1.53,10,1.92,0,0.00,5,0.96,0,0.00,1,0.14,0,0.00
13,New Brunswick,Nouveau-Brunswick,14-11-2020,,364,0,6,364,89332,,339,93.13,114312,,6,1.68,46.58,0.77,0,1.65,412,,1,5.22,19,2.43,21,2.69,0,0.00,11,1.41,0,0.00,2,0.20,0,0.00
12,Nova Scotia,Nouvelle-Écosse,14-11-2020,,1142,0,65,1142,122751,,1056,92.47,125339,,6,0.53,116.61,6.64,0,5.69,748,,4,1.84,21,2.14,33,3.37,0,0.00,17,1.74,0,0.00,2,0.25,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,14-11-2020,,68,0,0,68,52569,,64,94.12,329328,,0,0.00,42.60,0.00,0,0.00,345,,0,5.88,4,2.51,4,2.51,0,0.00,2,1.25,0,0.00,0,0.18,0,0.00
60,Yukon,Yukon,14-11-2020,,24,0,1,24,4267,,22,91.67,101470,,0,0.00,57.07,2.38,0,4.17,0,,0,4.17,1,2.38,1,2.38,0,0.00,1,2.38,0,0.00,0,0.34,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,14-11-2020,,15,0,0,15,5792,,10,66.67,128252,,0,0.00,33.21,0.00,0,0.00,0,,0,33.33,5,11.07,5,11.07,0,0.00,5,11.07,0,0.00,1,1.58,0,0.00
62,Nunavut,Nunavut,14-11-2020,,4,0,0,4,3271,,0,0.00,83119,,0,0.00,10.16,0.00,0,0.00,0,,0,100.00,4,10.16,4,10.16,0,0.00,3,7.62,0,0.00,0,1.09,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,14-11-2020,,13,0,0,13,76,,13,100.00,,,0,0.00,,,0,0.00,0,,0,0.00,0,,0,,0,,0,,0,,0,,0,
1,Canada,Canada,14-11-2020,,292585,0,10926,292585,10293273,,232915,79.61,270838,,5267,1.83,769.85,28.75,63,3.73,64726,,2269,16.66,48744,128.26,57141,150.35,755,1.99,32530,85.59,401,1.06,4647,12.23,57,0.15
59,British Columbia,Colombie-Britannique,15-11-2020,,22298,0,290,22298,690920,,14901,66.83,134219,,659,3.05,433.16,5.63,0,1.30,0,,0,31.87,7107,138.06,7176,139.40,27,0.52,4046,78.60,14,0.27,578,11.23,2,0.04
48,Alberta,Alberta,15-11-2020,,39329,0,407,39329,1295038,,28321,72.01,292871,,991,2.58,889.42,9.20,6,1.03,0,,0,26.95,10601,239.74,10559,238.79,84,1.90,5825,131.73,44,1.00,832,18.82,6,0.14
47,Saskatchewan,Saskatchewan,15-11-2020,,5001,0,31,5001,232009,,3163,63.25,196838,,181,3.76,424.29,2.63,2,0.62,1941,,63,36.13,1807,153.31,1783,151.27,6,0.51,1104,93.66,3,0.25,158,13.38,0,0.04
46,Manitoba,Manitoba,15-11-2020,,10947,0,162,10947,296624,,4070,37.18,215060,,494,4.73,793.68,11.75,10,1.48,0,,179,61.34,6715,486.85,4913,356.20,87,6.31,2817,204.24,56,4.06,402,29.18,8,0.58
35,Ontario,Ontario,15-11-2020,,94009,0,3401,94009,5459366,,78303,83.29,370528,,1248,1.35,638.04,23.08,34,3.62,40826,,1062,13.09,12305,83.51,17302,117.43,221,1.50,9856,66.89,133,0.90,1408,9.56,19,0.13
24,Quebec,Québec,15-11-2020,,123854,0,6626,123854,2038336,,104848,84.65,237719,,1211,0.99,1444.43,77.28,15,5.35,10846,,1180,10.00,12380,144.38,16873,196.78,354,4.13,9034,105.36,186,2.17,1291,15.05,27,0.31
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,15-11-2020,,303,0,4,303,56662,,289,95.38,108526,,2,0.66,58.03,0.77,0,1.32,127,,0,3.30,10,1.92,12,2.30,0,0.00,6,1.15,0,0.00,1,0.16,0,0.00
13,New Brunswick,Nouveau-Brunswick,15-11-2020,,367,0,6,367,89665,,339,92.37,114738,,3,0.82,46.96,0.77,0,1.63,333,,0,5.99,22,2.82,23,2.94,0,0.00,13,1.66,0,0.00,2,0.24,0,0.00
12,Nova Scotia,Nouvelle-Écosse,15-11-2020,,1144,0,65,1144,123194,,1058,92.48,125791,,2,0.18,116.81,6.64,0,5.68,443,,2,1.84,21,2.14,33,3.37,0,0.00,16,1.63,0,0.00,2,0.23,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,15-11-2020,,68,0,0,68,52748,,64,94.12,330449,,0,0.00,42.60,0.00,0,0.00,179,,0,5.88,4,2.51,4,2.51,0,0.00,2,1.25,0,0.00,0,0.18,0,0.00
60,Yukon,Yukon,15-11-2020,,24,0,1,24,4267,,22,91.67,101470,,0,0.00,57.07,2.38,0,4.17,0,,0,4.17,1,2.38,1,2.38,0,0.00,1,2.38,0,0.00,0,0.34,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,15-11-2020,,15,0,0,15,5792,,10,66.67,128252,,0,0.00,33.21,0.00,0,0.00,0,,0,33.33,5,11.07,5,11.07,0,0.00,5,11.07,0,0.00,1,1.58,0,0.00
62,Nunavut,Nunavut,15-11-2020,,18,0,0,18,3343,,0,0.00,84949,,14,350.00,45.74,0.00,0,0.00,72,,0,100.00,18,45.74,18,45.74,0,0.00,16,40.66,0,0.00,2,5.81,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,15-11-2020,,13,0,0,13,76,,13,100.00,,,0,0.00,,,0,0.00,0,,0,0.00,0,,0,,0,,0,,0,,0,,0,
1,Canada,Canada,15-11-2020,,297390,0,10993,297390,10348040,,235401,79.16,272279,,4805,1.64,782.50,28.92,67,3.70,54767,,2486,17.15,50996,134.18,58702,154.46,779,2.05,32741,86.15,436,1.15,4677,12.31,62,0.16
59,British Columbia,Colombie-Britannique,16-11-2020,,22944,0,299,22944,690920,,16087,70.11,134219,,646,2.90,445.71,5.81,9,1.30,0,,1186,28.58,6558,127.40,7443,144.59,30,0.58,4230,82.17,18,0.35,604,11.74,3,0.05
48,Alberta,Alberta,16-11-2020,,40189,0,427,40189,1295038,,29731,73.98,292871,,860,2.19,908.87,9.66,20,1.06,0,,1410,24.96,10031,226.85,10827,244.85,104,2.35,6029,136.34,58,1.31,861,19.48,8,0.19
47,Saskatchewan,Saskatchewan,16-11-2020,,5182,0,31,5182,233948,,3223,62.20,198483,,181,3.62,439.64,2.63,0,0.60,1939,,60,37.21,1928,163.57,1890,160.35,6,0.51,1095,92.90,2,0.17,156,13.27,0,0.02
46,Manitoba,Manitoba,16-11-2020,,11339,0,172,11339,305019,,4156,36.65,221146,,392,3.58,822.11,12.47,10,1.52,8395,,86,61.83,7011,508.31,5064,367.15,92,6.67,2844,206.20,63,4.57,406,29.46,9,0.65
35,Ontario,Ontario,16-11-2020,,95496,0,3411,95496,5491626,,79295,83.03,372718,,1487,1.58,648.13,23.15,10,3.57,32260,,992,13.39,12790,86.81,17841,121.09,224,1.52,10101,68.56,131,0.89,1443,9.79,19,0.13
24,Quebec,Québec,16-11-2020,,125072,0,6651,125072,2048808,,105998,84.75,238940,,1218,0.98,1458.64,77.57,25,5.32,10472,,1150,9.93,12423,144.88,17054,198.89,368,4.29,9083,105.93,196,2.29,1298,15.13,28,0.33
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,16-11-2020,,303,0,4,303,56927,,289,95.38,109034,,0,0.00,58.03,0.77,0,1.32,265,,0,3.30,10,1.92,12,2.30,0,0.00,6,1.15,0,0.00,1,0.16,0,0.00
13,New Brunswick,Nouveau-Brunswick,16-11-2020,,375,0,6,375,89936,,341,90.93,115085,,8,2.18,47.99,0.77,0,1.60,271,,2,7.47,28,3.58,31,3.97,0,0.00,20,2.56,0,0.00,3,0.37,0,0.00
12,Nova Scotia,Nouvelle-Écosse,16-11-2020,,1146,0,65,1146,123909,,1058,92.32,126522,,2,0.17,117.02,6.64,0,5.67,715,,0,2.01,23,2.35,33,3.37,0,0.00,17,1.74,0,0.00,2,0.25,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,16-11-2020,,68,0,0,68,52925,,64,94.12,331558,,0,0.00,42.60,0.00,0,0.00,177,,0,5.88,4,2.51,4,2.51,0,0.00,2,1.25,0,0.00,0,0.18,0,0.00
60,Yukon,Yukon,16-11-2020,,24,0,1,24,4343,,22,91.67,103277,,0,0.00,57.07,2.38,0,4.17,76,,0,4.17,1,2.38,1,2.38,0,0.00,1,2.38,0,0.00,0,0.34,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,16-11-2020,,15,0,0,15,5792,,10,66.67,128252,,0,0.00,33.21,0.00,0,0.00,0,,0,33.33,5,11.07,5,11.07,0,0.00,5,11.07,0,0.00,1,1.58,0,0.00
62,Nunavut,Nunavut,16-11-2020,,26,0,0,26,3477,,0,0.00,88354,,8,44.44,66.07,0.00,0,0.00,134,,0,100.00,26,66.07,26,66.07,0,0.00,24,60.99,0,0.00,3,8.71,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,16-11-2020,,13,0,0,13,76,,13,100.00,,,0,0.00,,,0,0.00,0,,0,0.00,0,,0,,0,,0,,0,,0,,0,
1,Canada,Canada,16-11-2020,,302192,0,11067,302192,10402744,,240287,79.51,273719,,4802,1.61,795.13,29.12,74,3.66,54704,,4886,16.82,50838,133.77,60231,158.48,824,2.17,33457,88.03,468,1.23,4780,12.58,67,0.18
59,British Columbia,Colombie-Britannique,17-11-2020,,23661,0,310,23661,709169,,16469,69.60,137764,,717,3.13,459.64,6.02,11,1.31,18249,,382,29.09,6882,133.69,7861,152.71,38,0.74,4422,85.90,26,0.51,632,12.27,4,0.07
48,Alberta,Alberta,17-11-2020,,40962,0,432,40962,1295038,,30462,74.37,292871,,773,1.92,926.35,9.77,5,1.05,0,,731,24.58,10068,227.69,11030,249.44,94,2.13,6089,137.70,56,1.27,870,19.67,8,0.18
47,Saskatchewan,Saskatchewan,17-11-2020,,5422,0,31,5422,235771,,3336,61.53,200030,,240,4.63,460.01,2.63,0,0.57,1823,,113,37.90,2055,174.35,2049,173.84,6,0.51,1208,102.49,2,0.17,173,14.64,0,0.02
46,Manitoba,Manitoba,17-11-2020,,11608,0,179,11608,308165,,4324,37.25,223427,,269,2.37,841.61,12.98,7,1.54,3146,,168,61.21,7105,515.13,5231,379.26,94,6.82,2730,197.93,65,4.71,390,28.28,9,0.67
35,Ontario,Ontario,17-11-2020,,96745,0,3423,96745,5517229,,80430,83.14,374455,,1249,1.31,656.61,23.23,12,3.54,25603,,1135,13.33,12892,87.50,18040,122.44,222,1.51,9962,67.61,128,0.87,1423,9.66,18,0.12
24,Quebec,Québec,17-11-2020,,126054,0,6675,126054,2058169,,107326,85.14,240032,,982,0.79,1470.09,77.85,24,5.30,9361,,1328,9.56,12053,140.57,17165,200.18,358,4.18,8903,103.83,182,2.12,1272,14.83,26,0.30
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,17-11-2020,,305,0,4,305,57216,,292,95.74,109588,,2,0.66,58.42,0.77,0,1.31,289,,3,2.95,9,1.72,14,2.68,0,0.00,8,1.53,0,0.00,1,0.22,0,0.00
13,New Brunswick,Nouveau-Brunswick,17-11-2020,,379,0,6,379,90312,,341,89.97,115566,,4,1.07,48.50,0.77,0,1.58,376,,0,8.44,32,4.09,35,4.48,0,0.00,24,3.07,0,0.00,3,0.44,0,0.00
12,Nova Scotia,Nouvelle-Écosse,17-11-2020,,1151,0,65,1151,124654,,1062,92.27,127282,,5,0.44,117.53,6.64,0,5.65,745,,4,2.09,24,2.45,37,3.78,0,0.00,19,1.94,0,0.00,3,0.28,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,17-11-2020,,68,0,0,68,53342,,65,95.59,334171,,0,0.00,42.60,0.00,0,0.00,417,,1,4.41,3,1.88,4,2.51,0,0.00,1,0.63,0,0.00,0,0.09,0,0.00
60,Yukon,Yukon,17-11-2020,,25,0,1,25,4376,,22,88.00,104062,,1,4.17,59.45,2.38,0,4.00,33,,0,8.00,2,4.76,2,4.76,0,0.00,2,4.76,0,0.00,0,0.68,0,0.00
